,Date,BE,DE,FR,NP
21630,2015-06-21 06:00:00,27.1,15.84,2.74,9.01
21631,2015-06-21 07:00:00,28.79,18.96,8.21,9.74
21632,2015-06-21 08:00:00,32.0,20.48,15.53,10.9
21633,2015-06-21 09:00:00,22.63,22.63,17.64,11.31
21634,2015-06-21 10:00:00,26.6,23.77,17.56,12.02
21635,2015-06-21 11:00:00,37.81,26.21,17.12,12.84
21636,2015-06-21 12:00:00,34.99,23.71,20.43,12.92
21637,2015-06-21 13:00:00,27.52,15.52,18.71,12.53
21638,2015-06-21 14:00:00,23.54,15.53,15.13,12.25
21639,2015-06-21 15:00:00,16.94,16.94,13.3,12.27
21640,2015-06-21 16:00:00,15.33,15.33,15.33,12.41
21641,2015-06-21 17:00:00,27.32,22.47,17.29,12.96
21642,2015-06-21 18:00:00,38.54,28.99,18.77,13.37
21643,2015-06-21 19:00:00,40.86,31.95,22.35,13.63
21644,2015-06-21 20:00:00,51.87,37.88,22.81,13.73
21645,2015-06-21 21:00:00,49.99,36.47,21.84,13.84
21646,2015-06-21 22:00:00,38.84,36.99,34.99,12.91
21647,2015-06-21 23:00:00,40.0,31.95,35.26,11.21
21648,2015-06-22 00:00:00,48.12,24.87,33.43,11.47
21649,2015-06-22 01:00:00,24.33,24.33,24.33,11.0
21650,2015-06-22 02:00:00,26.36,22.3,23.81,10.51
21651,2015-06-22 03:00:00,19.08,19.08,19.08,10.44
21652,2015-06-22 04:00:00,19.99,18.88,18.51,10.48
21653,2015-06-22 05:00:00,21.0,21.0,21.0,11.25
21654,2015-06-22 06:00:00,30.35,30.35,30.35,16.0
21655,2015-06-22 07:00:00,60.0,41.09,37.22,19.35
21656,2015-06-22 08:00:00,52.6,43.47,42.75,22.69
21657,2015-06-22 09:00:00,54.62,43.53,47.57,24.1
21658,2015-06-22 10:00:00,53.34,43.72,47.55,24.6
21659,2015-06-22 11:00:00,53.65,43.52,47.61,24.25
21660,2015-06-22 12:00:00,50.34,38.24,43.57,20.96
21661,2015-06-22 13:00:00,41.82,39.7,40.54,20.71
21662,2015-06-22 14:00:00,50.0,35.31,39.47,19.82
21663,2015-06-22 15:00:00,39.9,34.66,36.56,19.3
21664,2015-06-22 16:00:00,40.7,33.04,32.16,18.89
21665,2015-06-22 17:00:00,40.54,35.09,32.98,18.22
21666,2015-06-22 18:00:00,39.21,35.59,35.67,17.85
21667,2015-06-22 19:00:00,41.64,37.69,39.05,17.44
21668,2015-06-22 20:00:00,45.0,38.99,35.47,17.53
21669,2015-06-22 21:00:00,45.37,35.5,29.69,17.09
21670,2015-06-22 22:00:00,42.83,31.04,35.1,16.76
21671,2015-06-22 23:00:00,31.31,27.05,28.58,13.69
21672,2015-06-23 00:00:00,53.22,27.07,36.24,12.76
21673,2015-06-23 01:00:00,35.72,26.87,29.95,12.32
21674,2015-06-23 02:00:00,31.17,26.36,28.04,12.08
21675,2015-06-23 03:00:00,24.93,24.88,24.9,11.93
21676,2015-06-23 04:00:00,24.87,24.87,24.87,11.89
21677,2015-06-23 05:00:00,26.85,26.85,26.85,12.17
21678,2015-06-23 06:00:00,31.75,30.46,30.96,14.89
21679,2015-06-23 07:00:00,39.05,38.28,38.56,20.78
21680,2015-06-23 08:00:00,44.0,42.28,42.91,22.36
21681,2015-06-23 09:00:00,57.41,40.28,46.53,21.15
21682,2015-06-23 10:00:00,61.27,40.42,48.05,21.0
21683,2015-06-23 11:00:00,63.56,40.39,48.86,21.11
21684,2015-06-23 12:00:00,58.78,32.84,48.43,19.94
21685,2015-06-23 13:00:00,52.04,31.0,43.65,19.97
21686,2015-06-23 14:00:00,48.86,30.35,46.04,19.41
21687,2015-06-23 15:00:00,43.36,29.34,37.76,18.28
21688,2015-06-23 16:00:00,43.48,27.51,37.67,17.63
21689,2015-06-23 17:00:00,48.21,29.88,36.14,16.96
21690,2015-06-23 18:00:00,45.97,33.92,38.49,16.69
21691,2015-06-23 19:00:00,41.4,35.9,37.99,16.23
21692,2015-06-23 20:00:00,43.96,35.0,38.39,13.89
21693,2015-06-23 21:00:00,36.7,33.4,34.66,12.97
21694,2015-06-23 22:00:00,66.5,29.95,41.33,12.8
21695,2015-06-23 23:00:00,57.96,26.68,43.15,12.13
21696,2015-06-24 00:00:00,42.63,24.85,31.25,9.91
21697,2015-06-24 01:00:00,30.59,23.05,25.77,6.5
21698,2015-06-24 02:00:00,30.6,20.36,24.38,5.63
21699,2015-06-24 03:00:00,21.78,17.94,19.31,4.96
21700,2015-06-24 04:00:00,26.2,22.08,23.55,4.61
21701,2015-06-24 05:00:00,25.65,25.65,25.65,5.7
21702,2015-06-24 06:00:00,36.31,29.12,31.96,11.27
21703,2015-06-24 07:00:00,38.7,36.34,37.17,13.56
21704,2015-06-24 08:00:00,40.16,34.93,36.76,15.46
21705,2015-06-24 09:00:00,41.62,33.63,36.43,15.97
21706,2015-06-24 10:00:00,41.15,31.04,36.83,15.69
21707,2015-06-24 11:00:00,42.03,30.83,37.55,15.39
21708,2015-06-24 12:00:00,39.25,29.46,35.33,16.06
21709,2015-06-24 13:00:00,41.78,29.43,36.83,15.1
21710,2015-06-24 14:00:00,41.72,29.45,36.81,13.84
21711,2015-06-24 15:00:00,36.71,30.65,34.3,13.54
21712,2015-06-24 16:00:00,38.4,29.5,34.85,13.14
21713,2015-06-24 17:00:00,50.23,32.64,44.45,12.93
21714,2015-06-24 18:00:00,44.44,36.42,41.99,13.17
21715,2015-06-24 19:00:00,47.54,37.86,41.37,13.23
21716,2015-06-24 20:00:00,43.66,38.04,40.09,12.83
21717,2015-06-24 21:00:00,44.13,39.04,40.91,12.67
21718,2015-06-24 22:00:00,54.72,38.99,45.32,11.78
21719,2015-06-24 23:00:00,54.41,32.8,47.48,11.04
21720,2015-06-25 00:00:00,34.98,31.15,32.58,8.25
21721,2015-06-25 01:00:00,33.3,29.62,31.01,6.61
21722,2015-06-25 02:00:00,27.81,27.8,27.81,5.32
21723,2015-06-25 03:00:00,26.1,26.1,26.1,4.99
21724,2015-06-25 04:00:00,26.98,26.86,26.9,5.32
21725,2015-06-25 05:00:00,29.67,29.67,29.67,6.88
21726,2015-06-25 06:00:00,35.04,35.04,35.04,11.77
21727,2015-06-25 07:00:00,45.97,45.97,45.97,14.1
21728,2015-06-25 08:00:00,59.79,48.96,53.24,15.95
21729,2015-06-25 09:00:00,58.14,43.21,51.83,17.18
21730,2015-06-25 10:00:00,53.6,38.89,54.4,19.82
21731,2015-06-25 11:00:00,52.61,40.04,52.78,18.79
21732,2015-06-25 12:00:00,52.08,34.96,53.0,17.95
21733,2015-06-25 13:00:00,49.24,35.22,49.99,18.05
21734,2015-06-25 14:00:00,51.43,33.7,52.37,16.66
21735,2015-06-25 15:00:00,54.56,37.81,51.46,15.92
21736,2015-06-25 16:00:00,46.87,35.59,42.42,15.06
21737,2015-06-25 17:00:00,41.21,39.22,40.43,14.84
21738,2015-06-25 18:00:00,46.5,42.17,43.77,15.74
21739,2015-06-25 19:00:00,51.67,42.99,46.19,15.05
21740,2015-06-25 20:00:00,51.05,43.03,46.0,14.09
21741,2015-06-25 21:00:00,39.4,39.4,39.4,13.81
21742,2015-06-25 22:00:00,45.77,37.06,40.28,12.68
21743,2015-06-25 23:00:00,46.78,30.7,36.84,11.28
21744,2015-06-26 00:00:00,39.42,31.91,34.82,12.61
21745,2015-06-26 01:00:00,33.58,31.0,32.01,12.36
21746,2015-06-26 02:00:00,36.12,30.69,32.82,12.08
21747,2015-06-26 03:00:00,31.62,28.91,29.97,11.93
21748,2015-06-26 04:00:00,28.91,28.91,28.91,11.92
21749,2015-06-26 05:00:00,31.72,31.72,31.72,12.41
21750,2015-06-26 06:00:00,37.42,37.42,37.42,17.3
21751,2015-06-26 07:00:00,44.9,44.51,44.65,20.88
21752,2015-06-26 08:00:00,50.0,45.05,46.84,23.16
21753,2015-06-26 09:00:00,56.81,41.33,47.81,23.51
21754,2015-06-26 10:00:00,53.87,37.91,44.59,24.44
21755,2015-06-26 11:00:00,68.43,36.97,49.88,24.3
21756,2015-06-26 12:00:00,63.76,35.98,47.7,23.34
21757,2015-06-26 13:00:00,59.41,35.44,45.52,21.16
21758,2015-06-26 14:00:00,58.28,33.93,45.25,19.11
21759,2015-06-26 15:00:00,50.9,35.01,43.76,17.47
21760,2015-06-26 16:00:00,50.35,36.6,43.98,17.18
21761,2015-06-26 17:00:00,48.41,39.56,42.87,16.62
21762,2015-06-26 18:00:00,49.35,41.26,44.27,17.29
21763,2015-06-26 19:00:00,41.03,41.03,41.03,16.65
21764,2015-06-26 20:00:00,48.29,37.28,41.36,16.7
21765,2015-06-26 21:00:00,44.02,35.7,38.8,14.89
21766,2015-06-26 22:00:00,48.53,37.94,41.91,14.0
21767,2015-06-26 23:00:00,52.22,34.38,41.21,12.87
21768,2015-06-27 00:00:00,30.33,30.28,30.3,16.09
21769,2015-06-27 01:00:00,27.2,27.2,27.2,14.94
21770,2015-06-27 02:00:00,26.73,26.73,26.73,14.17
21771,2015-06-27 03:00:00,25.54,25.54,25.54,13.72
21772,2015-06-27 04:00:00,25.1,25.1,25.1,13.16
21773,2015-06-27 05:00:00,24.07,24.07,24.07,13.44
21774,2015-06-27 06:00:00,25.13,25.13,25.13,12.28
21775,2015-06-27 07:00:00,26.08,26.08,26.08,13.43
21776,2015-06-27 08:00:00,33.21,33.21,33.21,14.4
21777,2015-06-27 09:00:00,35.48,35.48,35.48,16.67
21778,2015-06-27 10:00:00,39.31,34.91,33.57,17.27
21779,2015-06-27 11:00:00,34.13,34.13,34.13,17.31
21780,2015-06-27 12:00:00,32.34,32.34,32.34,16.71
21781,2015-06-27 13:00:00,31.03,28.14,29.34,15.93
21782,2015-06-27 14:00:00,26.43,26.43,26.43,15.25
21783,2015-06-27 15:00:00,25.05,25.05,25.05,15.22
21784,2015-06-27 16:00:00,25.06,25.06,25.06,14.92
21785,2015-06-27 17:00:00,28.43,27.01,27.6,16.56
21786,2015-06-27 18:00:00,31.51,29.41,30.28,17.23
21787,2015-06-27 19:00:00,35.13,32.5,33.59,16.99
21788,2015-06-27 20:00:00,35.2,32.76,33.77,16.22
21789,2015-06-27 21:00:00,32.65,32.65,32.65,15.84
21790,2015-06-27 22:00:00,41.52,34.98,37.69,15.81
21791,2015-06-27 23:00:00,51.9,30.9,39.72,14.41
21792,2015-06-28 00:00:00,43.47,21.26,30.6,14.19
21793,2015-06-28 01:00:00,26.77,18.59,22.05,13.47
21794,2015-06-28 02:00:00,26.03,16.94,20.74,13.12
21795,2015-06-28 03:00:00,19.08,19.08,19.08,12.71
21796,2015-06-28 04:00:00,16.3,16.3,16.3,12.12
21797,2015-06-28 05:00:00,15.27,15.27,15.27,12.13
21798,2015-06-28 06:00:00,15.08,15.08,15.08,12.74
21799,2015-06-28 07:00:00,15.06,15.06,15.06,13.4
21800,2015-06-28 08:00:00,15.3,15.3,15.3,14.37
21801,2015-06-28 09:00:00,22.79,15.56,18.5,15.3
21802,2015-06-28 10:00:00,25.59,15.04,20.74,15.13
21803,2015-06-28 11:00:00,23.72,16.07,19.19,16.16
21804,2015-06-28 12:00:00,32.65,15.23,22.35,15.26
21805,2015-06-28 13:00:00,30.0,14.94,21.1,15.03
21806,2015-06-28 14:00:00,28.06,14.3,19.94,14.37
21807,2015-06-28 15:00:00,26.41,14.68,19.45,14.77
21808,2015-06-28 16:00:00,24.7,15.55,19.35,15.86
21809,2015-06-28 17:00:00,34.0,17.42,24.36,17.06
21810,2015-06-28 18:00:00,41.44,28.72,33.99,17.68
21811,2015-06-28 19:00:00,43.64,35.02,39.72,18.75
21812,2015-06-28 20:00:00,37.22,36.92,37.08,18.32
21813,2015-06-28 21:00:00,36.54,35.53,36.08,17.86
21814,2015-06-28 22:00:00,57.34,38.92,46.54,17.48
21815,2015-06-28 23:00:00,54.99,36.86,44.46,15.61
21816,2015-06-29 00:00:00,33.51,33.51,33.51,13.6
21817,2015-06-29 01:00:00,29.23,29.23,29.23,12.76
21818,2015-06-29 02:00:00,26.9,26.9,26.9,11.62
21819,2015-06-29 03:00:00,25.94,25.94,25.94,11.28
21820,2015-06-29 04:00:00,25.34,25.34,25.34,11.28
21821,2015-06-29 05:00:00,27.08,27.08,27.08,13.88
21822,2015-06-29 06:00:00,34.98,34.98,34.98,16.66
21823,2015-06-29 07:00:00,43.93,43.93,43.93,18.83
21824,2015-06-29 08:00:00,50.0,47.62,48.44,21.92
21825,2015-06-29 09:00:00,60.0,43.93,49.03,21.86
21826,2015-06-29 10:00:00,41.55,41.55,41.55,22.52
21827,2015-06-29 11:00:00,44.86,40.02,41.69,22.13
21828,2015-06-29 12:00:00,42.07,34.55,37.56,20.79
21829,2015-06-29 13:00:00,48.73,32.62,38.16,20.58
21830,2015-06-29 14:00:00,48.42,31.69,37.45,19.54
21831,2015-06-29 15:00:00,43.88,32.17,36.19,18.96
21832,2015-06-29 16:00:00,46.29,34.5,38.53,18.11
21833,2015-06-29 17:00:00,40.36,39.46,39.76,18.42
21834,2015-06-29 18:00:00,39.58,39.13,39.06,17.97
21835,2015-06-29 19:00:00,43.96,43.96,43.96,17.21
21836,2015-06-29 20:00:00,43.94,43.94,43.94,16.62
21837,2015-06-29 21:00:00,41.8,41.8,41.8,15.95
21838,2015-06-29 22:00:00,44.94,41.18,42.47,15.08
21839,2015-06-29 23:00:00,59.99,31.96,39.38,14.0
21840,2015-06-30 00:00:00,35.26,29.44,31.48,13.66
21841,2015-06-30 01:00:00,34.34,29.36,31.03,12.18
21842,2015-06-30 02:00:00,29.49,29.49,29.49,11.61
21843,2015-06-30 03:00:00,27.52,27.52,27.52,11.39
21844,2015-06-30 04:00:00,27.58,27.58,27.58,11.49
21845,2015-06-30 05:00:00,29.91,29.91,29.91,13.64
21846,2015-06-30 06:00:00,36.07,36.07,36.07,16.04
21847,2015-06-30 07:00:00,42.55,42.55,42.55,18.78
21848,2015-06-30 08:00:00,51.35,42.61,47.04,20.3
21849,2015-06-30 09:00:00,44.35,37.93,40.11,20.17
21850,2015-06-30 10:00:00,41.54,36.07,37.92,19.32
21851,2015-06-30 11:00:00,48.53,35.72,40.05,19.0
21852,2015-06-30 12:00:00,51.62,32.91,40.73,19.38
21853,2015-06-30 13:00:00,59.1,31.88,41.1,19.71
21854,2015-06-30 14:00:00,61.25,31.23,41.36,18.88
21855,2015-06-30 15:00:00,55.75,31.97,39.98,17.43
21856,2015-06-30 16:00:00,54.69,33.92,40.92,17.34
21857,2015-06-30 17:00:00,63.25,40.02,47.91,17.62
21858,2015-06-30 18:00:00,60.0,43.9,52.0,17.95
21859,2015-06-30 19:00:00,52.9,46.79,49.21,17.78
21860,2015-06-30 20:00:00,44.54,44.54,44.54,17.02
21861,2015-06-30 21:00:00,41.34,41.34,41.34,16.43
21862,2015-06-30 22:00:00,61.61,36.93,49.43,15.68
21863,2015-06-30 23:00:00,52.9,33.62,38.36,14.83
21864,2015-07-01 00:00:00,40.0,24.97,40.0,26.38
21865,2015-07-01 01:00:00,36.69,24.65,36.69,26.15
21866,2015-07-01 02:00:00,37.45,24.68,37.45,26.09
21867,2015-07-01 03:00:00,32.08,25.06,32.08,26.21
21868,2015-07-01 04:00:00,29.48,26.1,29.48,26.7
21869,2015-07-01 05:00:00,34.94,26.95,34.94,27.99
21870,2015-07-01 06:00:00,41.74,31.43,41.74,30.07
21871,2015-07-01 07:00:00,49.17,45.98,49.17,33.25
21872,2015-07-01 08:00:00,54.44,47.91,54.44,34.07
21873,2015-07-01 09:00:00,50.99,48.91,50.99,33.22
21874,2015-07-01 10:00:00,50.0,50.0,50.0,33.6
21875,2015-07-01 11:00:00,51.22,51.22,51.22,33.35
21876,2015-07-01 12:00:00,50.15,50.15,50.15,32.73
21877,2015-07-01 13:00:00,51.46,51.46,51.46,32.53
21878,2015-07-01 14:00:00,50.88,50.88,50.88,32.68
21879,2015-07-01 15:00:00,48.0,48.0,48.0,33.11
21880,2015-07-01 16:00:00,47.14,47.14,47.14,34.3
21881,2015-07-01 17:00:00,51.07,51.07,51.07,34.03
21882,2015-07-01 18:00:00,52.46,47.42,52.46,32.54
21883,2015-07-01 19:00:00,48.78,44.83,48.78,31.03
21884,2015-07-01 20:00:00,47.45,33.86,47.45,29.64
21885,2015-07-01 21:00:00,42.02,27.42,42.02,28.89
21886,2015-07-01 22:00:00,45.57,27.02,45.57,27.69
21887,2015-07-01 23:00:00,45.6,22.11,45.6,26.87
21888,2015-07-02 00:00:00,53.68,28.46,53.68,27.79
21889,2015-07-02 01:00:00,51.49,28.0,51.49,27.36
21890,2015-07-02 02:00:00,50.0,27.29,50.0,26.67
21891,2015-07-02 03:00:00,44.05,26.28,44.05,26.32
21892,2015-07-02 04:00:00,42.45,26.08,42.45,26.13
21893,2015-07-02 05:00:00,43.94,25.91,43.94,26.01
21894,2015-07-02 06:00:00,45.21,25.53,45.21,26.12
21895,2015-07-02 07:00:00,49.11,27.79,49.11,26.98
21896,2015-07-02 08:00:00,49.97,32.03,49.97,27.16
21897,2015-07-02 09:00:00,53.81,42.1,53.81,27.58
21898,2015-07-02 10:00:00,56.62,37.96,56.62,27.74
21899,2015-07-02 11:00:00,55.19,33.75,55.19,27.48
21900,2015-07-02 12:00:00,52.5,29.99,52.5,26.89
21901,2015-07-02 13:00:00,49.23,26.56,49.23,26.23
21902,2015-07-02 14:00:00,48.4,25.36,48.4,25.94
21903,2015-07-02 15:00:00,48.93,24.76,48.93,25.99
21904,2015-07-02 16:00:00,44.35,25.16,44.35,26.96
21905,2015-07-02 17:00:00,48.4,29.15,48.4,27.95
21906,2015-07-02 18:00:00,65.06,35.81,65.06,27.98
21907,2015-07-02 19:00:00,70.03,26.83,70.03,27.31
21908,2015-07-02 20:00:00,63.21,22.31,63.21,26.57
21909,2015-07-02 21:00:00,56.49,15.01,56.49,26.23
21910,2015-07-02 22:00:00,55.19,14.25,55.19,25.82
21911,2015-07-02 23:00:00,53.24,9.56,53.24,24.79
21912,2015-07-03 00:00:00,47.1,34.09,47.1,23.62
21913,2015-07-03 01:00:00,43.76,29.84,43.76,22.79
21914,2015-07-03 02:00:00,41.36,26.02,41.36,22.0
21915,2015-07-03 03:00:00,37.06,24.06,37.06,21.7
21916,2015-07-03 04:00:00,34.26,24.65,34.26,21.39
21917,2015-07-03 05:00:00,32.92,25.06,32.92,21.5
21918,2015-07-03 06:00:00,37.32,25.47,37.32,21.78
21919,2015-07-03 07:00:00,39.99,27.18,39.99,21.95
21920,2015-07-03 08:00:00,45.61,28.84,45.61,22.25
21921,2015-07-03 09:00:00,48.18,26.22,48.18,23.07
21922,2015-07-03 10:00:00,46.14,24.53,46.14,23.31
21923,2015-07-03 11:00:00,41.27,24.22,41.27,23.16
21924,2015-07-03 12:00:00,40.32,22.5,40.32,22.5
21925,2015-07-03 13:00:00,34.96,22.93,34.96,22.26
21926,2015-07-03 14:00:00,31.35,24.49,31.35,22.08
21927,2015-07-03 15:00:00,26.11,26.11,26.11,22.09
21928,2015-07-03 16:00:00,29.96,29.34,29.34,22.73
21929,2015-07-03 17:00:00,38.04,38.04,38.04,23.85
21930,2015-07-03 18:00:00,46.1,45.78,46.1,24.42
21931,2015-07-03 19:00:00,56.4,44.44,56.4,24.24
21932,2015-07-03 20:00:00,53.1,34.92,53.1,23.26
21933,2015-07-03 21:00:00,46.53,28.27,46.53,22.29
21934,2015-07-03 22:00:00,48.36,28.08,48.36,22.12
21935,2015-07-03 23:00:00,47.4,23.19,47.4,21.72
21936,2015-07-04 00:00:00,75.0,34.67,41.1,25.2
21937,2015-07-04 01:00:00,54.99,31.64,38.4,24.89
21938,2015-07-04 02:00:00,54.22,30.68,34.97,24.69
21939,2015-07-04 03:00:00,42.44,28.01,28.01,24.67
21940,2015-07-04 04:00:00,41.1,29.28,29.28,24.71
21941,2015-07-04 05:00:00,42.91,31.88,36.42,25.21
21942,2015-07-04 06:00:00,81.8,47.58,54.19,26.17
21943,2015-07-04 07:00:00,82.3,55.26,63.52,26.78
21944,2015-07-04 08:00:00,82.3,46.62,82.3,27.66
21945,2015-07-04 09:00:00,82.3,40.08,82.3,27.72
21946,2015-07-04 10:00:00,64.94,31.12,64.94,27.32
21947,2015-07-04 11:00:00,60.0,29.7,60.0,27.18
21948,2015-07-04 12:00:00,51.15,26.8,51.15,26.47
21949,2015-07-04 13:00:00,50.06,26.41,50.06,26.35
21950,2015-07-04 14:00:00,49.18,25.9,49.18,26.01
21951,2015-07-04 15:00:00,43.4,27.58,43.4,26.03
21952,2015-07-04 16:00:00,40.75,28.91,40.75,26.06
21953,2015-07-04 17:00:00,52.87,35.07,42.69,26.18
21954,2015-07-04 18:00:00,70.0,45.0,50.5,26.37
21955,2015-07-04 19:00:00,56.0,49.94,56.0,26.55
21956,2015-07-04 20:00:00,81.0,52.23,62.12,26.43
21957,2015-07-04 21:00:00,81.0,45.16,59.49,26.25
21958,2015-07-04 22:00:00,81.0,40.9,60.64,25.71
21959,2015-07-04 23:00:00,80.0,32.36,52.88,25.1
21960,2015-07-05 00:00:00,30.9,18.2,30.9,20.78
21961,2015-07-05 01:00:00,26.89,13.95,24.48,18.32
21962,2015-07-05 02:00:00,26.0,12.11,20.46,16.74
21963,2015-07-05 03:00:00,24.0,11.3,13.76,16.39
21964,2015-07-05 04:00:00,27.3,12.64,12.64,17.81
21965,2015-07-05 05:00:00,30.75,15.65,20.32,21.04
21966,2015-07-05 06:00:00,32.5,26.32,26.94,23.79
21967,2015-07-05 07:00:00,51.72,38.35,51.72,26.08
21968,2015-07-05 08:00:00,57.98,39.11,57.98,27.25
21969,2015-07-05 09:00:00,58.5,29.68,58.5,26.79
21970,2015-07-05 10:00:00,74.1,24.67,55.1,25.58
21971,2015-07-05 11:00:00,74.1,24.17,46.16,25.16
21972,2015-07-05 12:00:00,59.94,23.65,44.18,24.57
21973,2015-07-05 13:00:00,58.98,23.61,41.83,24.44
21974,2015-07-05 14:00:00,52.58,23.09,42.1,23.91
21975,2015-07-05 15:00:00,50.61,23.51,37.77,24.09
21976,2015-07-05 16:00:00,51.79,23.86,35.81,24.25
21977,2015-07-05 17:00:00,75.0,29.83,38.32,24.65
21978,2015-07-05 18:00:00,74.1,35.27,39.67,24.81
21979,2015-07-05 19:00:00,59.94,42.94,44.79,25.1
21980,2015-07-05 20:00:00,50.36,46.9,46.9,25.3
21981,2015-07-05 21:00:00,50.6,47.65,47.65,25.87
21982,2015-07-05 22:00:00,53.1,44.83,44.83,25.13
21983,2015-07-05 23:00:00,74.1,37.47,43.76,23.91
21984,2015-07-06 00:00:00,32.96,18.59,23.87,4.94
21985,2015-07-06 01:00:00,27.56,15.58,20.0,4.43
21986,2015-07-06 02:00:00,17.35,17.35,17.35,4.17
21987,2015-07-06 03:00:00,15.67,15.67,15.67,3.95
21988,2015-07-06 04:00:00,15.26,15.26,15.26,3.83
21989,2015-07-06 05:00:00,14.21,14.21,14.21,4.07
21990,2015-07-06 06:00:00,13.13,13.13,13.13,4.31
21991,2015-07-06 07:00:00,12.02,12.02,12.02,4.89
21992,2015-07-06 08:00:00,13.0,13.0,13.0,8.44
21993,2015-07-06 09:00:00,16.89,16.89,16.89,9.19
21994,2015-07-06 10:00:00,14.66,14.66,14.66,10.1
21995,2015-07-06 11:00:00,17.03,17.03,17.03,10.77
21996,2015-07-06 12:00:00,20.37,14.0,17.65,9.9
21997,2015-07-06 13:00:00,23.73,9.73,17.12,9.66
21998,2015-07-06 14:00:00,18.46,11.98,15.38,8.36
21999,2015-07-06 15:00:00,12.45,12.45,12.45,8.21
22000,2015-07-06 16:00:00,13.58,13.58,13.58,8.71
22001,2015-07-06 17:00:00,16.66,16.66,16.66,9.14
22002,2015-07-06 18:00:00,22.69,22.69,22.03,10.6
22003,2015-07-06 19:00:00,30.03,30.03,21.83,11.84
22004,2015-07-06 20:00:00,29.98,29.98,25.19,12.66
22005,2015-07-06 21:00:00,29.9,29.9,24.34,13.45
22006,2015-07-06 22:00:00,32.39,32.39,32.39,13.79
22007,2015-07-06 23:00:00,38.22,25.54,29.95,11.9
22008,2015-07-07 00:00:00,51.68,51.68,51.68,5.75
22009,2015-07-07 01:00:00,40.83,40.83,40.83,5.93
22010,2015-07-07 02:00:00,38.9,38.9,38.9,5.16
22011,2015-07-07 03:00:00,34.92,34.92,34.92,5.1
22012,2015-07-07 04:00:00,35.32,35.32,35.32,4.77
22013,2015-07-07 05:00:00,38.97,38.97,38.97,7.78
22014,2015-07-07 06:00:00,47.97,47.97,47.97,10.29
22015,2015-07-07 07:00:00,62.06,62.06,62.06,12.21
22016,2015-07-07 08:00:00,65.0,65.0,65.0,12.58
22017,2015-07-07 09:00:00,62.95,62.95,62.95,12.99
22018,2015-07-07 10:00:00,56.91,56.91,56.91,13.75
22019,2015-07-07 11:00:00,57.42,57.42,57.42,13.8
22020,2015-07-07 12:00:00,60.06,46.35,56.95,13.45
22021,2015-07-07 13:00:00,57.62,45.4,54.85,12.85
22022,2015-07-07 14:00:00,56.0,45.01,53.51,12.56
22023,2015-07-07 15:00:00,55.13,46.95,53.28,12.39
22024,2015-07-07 16:00:00,51.51,51.51,51.51,12.47
22025,2015-07-07 17:00:00,54.06,54.06,54.06,12.79
22026,2015-07-07 18:00:00,56.77,56.77,56.77,12.91
22027,2015-07-07 19:00:00,57.65,57.65,57.65,12.88
22028,2015-07-07 20:00:00,49.46,49.46,49.46,12.28
22029,2015-07-07 21:00:00,44.9,44.9,44.9,12.01
22030,2015-07-07 22:00:00,51.73,47.06,49.25,11.57
22031,2015-07-07 23:00:00,38.33,38.33,38.33,10.67
22032,2015-07-08 00:00:00,34.23,30.35,31.76,5.38
22033,2015-07-08 01:00:00,28.73,28.73,28.73,5.44
22034,2015-07-08 02:00:00,31.31,26.56,28.3,4.97
22035,2015-07-08 03:00:00,27.27,25.36,26.05,4.89
22036,2015-07-08 04:00:00,25.28,25.28,25.28,4.92
22037,2015-07-08 05:00:00,27.4,27.4,27.4,5.79
22038,2015-07-08 06:00:00,32.28,32.28,32.28,7.93
22039,2015-07-08 07:00:00,38.68,38.68,38.68,9.3
22040,2015-07-08 08:00:00,41.72,39.82,39.82,10.11
22041,2015-07-08 09:00:00,41.4,38.93,38.93,10.39
22042,2015-07-08 10:00:00,41.4,38.82,39.19,10.46
22043,2015-07-08 11:00:00,45.19,36.95,39.69,10.39
22044,2015-07-08 12:00:00,46.22,32.56,37.08,10.15
22045,2015-07-08 13:00:00,46.15,29.32,34.91,9.83
22046,2015-07-08 14:00:00,45.44,28.87,34.39,9.44
22047,2015-07-08 15:00:00,39.59,29.14,32.64,9.16
22048,2015-07-08 16:00:00,44.17,30.99,30.99,8.83
22049,2015-07-08 17:00:00,39.0,38.96,38.97,8.88
22050,2015-07-08 18:00:00,42.3,42.3,42.3,9.43
22051,2015-07-08 19:00:00,43.97,43.97,43.97,9.37
22052,2015-07-08 20:00:00,41.41,41.41,41.41,8.88
22053,2015-07-08 21:00:00,41.57,41.57,41.57,8.91
22054,2015-07-08 22:00:00,51.52,40.98,42.52,8.72
22055,2015-07-08 23:00:00,44.51,31.98,36.59,7.53
22056,2015-07-09 00:00:00,38.52,16.47,24.67,15.95
22057,2015-07-09 01:00:00,20.71,16.09,17.93,14.89
22058,2015-07-09 02:00:00,30.42,15.77,21.61,14.76
22059,2015-07-09 03:00:00,17.09,16.07,16.48,15.03
22060,2015-07-09 04:00:00,16.89,13.8,15.04,13.83
22061,2015-07-09 05:00:00,20.06,18.58,19.49,16.84
22062,2015-07-09 06:00:00,33.22,31.75,31.75,20.08
22063,2015-07-09 07:00:00,43.5,42.1,42.1,23.74
22064,2015-07-09 08:00:00,47.0,43.57,43.22,25.97
22065,2015-07-09 09:00:00,66.93,41.27,46.2,25.28
22066,2015-07-09 10:00:00,61.64,39.92,43.93,24.98
