age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
23.0,2,200593.0,15,10.0,2,8,0,4,1,0.0,0.0,40.0,39,1
53.0,4,76128.0,4,3.0,4,14,1,4,1,0.0,0.0,40.0,26,1
59.0,0,154236.0,15,10.0,4,0,4,4,0,0.0,0.0,60.0,39,1
43.0,7,129298.0,12,14.0,2,10,5,4,0,0.0,0.0,38.0,39,0
31.0,7,358461.0,15,10.0,4,10,1,4,0,0.0,0.0,16.0,39,1
62.0,6,96299.0,15,10.0,2,14,0,4,1,3137.0,0.0,60.0,39,1
40.0,4,273425.0,15,10.0,4,12,1,2,1,0.0,0.0,44.0,39,1
54.0,4,87205.0,11,9.0,2,14,0,4,1,0.0,0.0,45.0,39,0
45.0,4,411273.0,5,4.0,2,3,0,3,1,0.0,0.0,44.0,39,1
51.0,4,197656.0,15,10.0,0,7,1,4,0,0.0,0.0,40.0,39,1
64.0,4,239450.0,11,9.0,6,8,2,4,0,0.0,0.0,38.0,39,1
32.0,4,391874.0,9,13.0,4,1,3,4,1,0.0,0.0,18.0,39,1
33.0,4,187802.0,11,9.0,0,1,1,2,1,0.0,0.0,40.0,39,1
69.0,6,150080.0,11,9.0,2,10,0,4,1,0.0,0.0,30.0,39,1
39.0,4,248694.0,11,9.0,4,3,1,4,0,0.0,0.0,45.0,39,1
22.0,4,187703.0,11,9.0,4,1,1,4,0,0.0,0.0,10.0,39,1
38.0,4,179314.0,15,10.0,2,12,0,4,1,0.0,1977.0,50.0,39,0
44.0,4,262656.0,12,14.0,4,13,1,1,0,0.0,0.0,40.0,0,1
47.0,4,343742.0,3,2.0,2,3,2,4,1,0.0,0.0,48.0,26,1
51.0,4,133336.0,8,11.0,2,3,0,4,1,0.0,0.0,57.0,39,1
56.0,4,169560.0,11,9.0,0,7,2,4,1,0.0,0.0,40.0,6,1
24.0,4,452640.0,7,12.0,2,10,0,4,1,0.0,0.0,40.0,39,0
33.0,2,162623.0,9,13.0,4,10,1,4,0,0.0,0.0,40.0,39,1
45.0,4,175600.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,0
51.0,1,106257.0,7,12.0,2,13,0,4,1,0.0,0.0,40.0,39,1
38.0,4,172755.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,1
32.0,4,425622.0,3,2.0,4,5,1,3,1,0.0,0.0,60.0,26,1
59.0,4,239405.0,15,10.0,2,3,0,4,1,15024.0,0.0,60.0,39,0
39.0,4,280215.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,0
49.0,4,169092.0,11,9.0,5,10,4,4,0,0.0,625.0,40.0,39,1
24.0,4,227594.0,15,10.0,4,8,3,4,0,0.0,0.0,25.0,39,1
38.0,4,259846.0,12,14.0,2,10,0,4,1,0.0,1902.0,43.0,39,0
33.0,6,62932.0,11,9.0,2,14,0,4,1,0.0,0.0,75.0,39,1
43.0,0,35523.0,11,9.0,2,0,0,4,1,0.0,0.0,80.0,39,1
67.0,0,125926.0,11,9.0,6,0,1,4,0,0.0,0.0,16.0,39,1
36.0,4,183081.0,15,10.0,5,14,1,4,1,0.0,0.0,35.0,39,1
36.0,2,223433.0,9,13.0,0,10,4,4,0,6497.0,0.0,60.0,11,1
33.0,4,114691.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
46.0,2,36228.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,1
36.0,4,231052.0,11,9.0,5,3,4,4,1,0.0,0.0,80.0,30,1
24.0,4,180931.0,2,8.0,4,8,2,4,1,0.0,0.0,16.0,39,1
37.0,4,196529.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
34.0,4,261799.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,0
31.0,4,213750.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,1
69.0,4,271312.0,11,9.0,6,4,1,4,0,0.0,0.0,6.0,11,1
64.0,4,47589.0,10,16.0,0,10,4,4,0,0.0,1669.0,40.0,39,1
69.0,0,156387.0,11,9.0,2,0,0,4,1,0.0,0.0,35.0,39,1
40.0,4,163434.0,11,9.0,4,3,1,4,1,0.0,0.0,45.0,39,1
48.0,1,247043.0,11,9.0,2,14,0,4,1,5178.0,0.0,40.0,39,0
21.0,6,318865.0,11,9.0,4,3,1,4,1,4865.0,0.0,35.0,26,1
34.0,2,112680.0,12,14.0,4,10,1,4,0,0.0,0.0,40.0,39,1
61.0,0,187636.0,11,9.0,6,0,1,4,1,1086.0,0.0,40.0,39,1
37.0,4,193952.0,11,9.0,2,6,0,4,1,0.0,0.0,70.0,39,0
37.0,2,365430.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,1
31.0,4,262848.0,5,4.0,4,6,4,4,1,0.0,0.0,35.0,39,1
36.0,4,199947.0,15,10.0,4,4,1,4,0,0.0,0.0,50.0,39,1
23.0,4,194096.0,15,10.0,5,8,3,4,1,0.0,0.0,54.0,39,1
65.0,4,115922.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
20.0,7,334113.0,15,10.0,2,1,0,1,1,3103.0,0.0,40.0,35,1
65.0,0,258973.0,11,9.0,2,0,0,2,1,0.0,0.0,30.0,39,0
34.0,4,394447.0,9,13.0,4,10,1,4,1,2463.0,0.0,50.0,10,1
58.0,5,229498.0,14,15.0,2,10,0,4,1,99999.0,0.0,50.0,39,0
25.0,4,60358.0,15,10.0,4,13,3,4,1,0.0,0.0,40.0,39,1
36.0,4,139364.0,11,9.0,2,3,0,4,1,4064.0,0.0,55.0,39,1
17.0,4,350538.0,0,6.0,4,8,3,2,1,0.0,0.0,35.0,39,1
31.0,2,190228.0,12,14.0,4,4,1,4,1,0.0,0.0,40.0,39,1
51.0,4,91137.0,11,9.0,0,6,4,4,1,0.0,0.0,10.0,39,1
21.0,4,348092.0,11,9.0,4,8,3,4,0,0.0,0.0,30.0,39,1
46.0,2,316205.0,1,7.0,4,1,0,4,1,0.0,0.0,40.0,28,1
38.0,4,167882.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,2,0
27.0,0,216479.0,9,13.0,2,0,5,4,0,0.0,0.0,20.0,39,1
52.0,4,91506.0,15,10.0,0,8,4,4,0,0.0,0.0,40.0,39,1
34.0,0,73296.0,1,7.0,0,0,1,1,0,0.0,0.0,35.0,39,1
32.0,4,30271.0,8,11.0,4,3,3,4,1,0.0,0.0,40.0,39,1
49.0,4,61885.0,1,7.0,6,3,1,4,1,0.0,0.0,40.0,39,1
42.0,4,31387.0,10,16.0,3,10,4,1,0,0.0,0.0,15.0,39,0
47.0,1,146786.0,9,13.0,0,10,1,4,1,0.0,0.0,40.0,39,1
24.0,4,243190.0,7,12.0,4,3,3,4,1,0.0,0.0,40.0,39,1
28.0,4,429507.0,7,12.0,2,6,0,2,1,0.0,0.0,40.0,14,1
23.0,4,202084.0,11,9.0,4,1,3,4,1,0.0,0.0,20.0,39,1
36.0,4,189703.0,0,6.0,4,3,1,2,1,0.0,0.0,40.0,39,1
66.0,7,162945.0,15,10.0,2,14,0,4,1,0.0,0.0,20.0,39,1
17.0,0,27251.0,0,6.0,4,0,3,4,0,0.0,0.0,32.0,39,1
35.0,4,162358.0,15,10.0,4,13,4,4,0,0.0,0.0,40.0,39,1
17.0,1,182070.0,1,7.0,4,1,3,4,0,0.0,0.0,12.0,39,1
35.0,4,115215.0,11,9.0,5,14,1,4,1,0.0,0.0,40.0,39,1
25.0,4,53903.0,15,10.0,2,1,0,4,1,0.0,0.0,40.0,39,1
21.0,0,357029.0,11,9.0,4,0,4,4,0,0.0,0.0,16.0,39,1
61.0,4,438587.0,5,4.0,2,14,0,4,1,0.0,0.0,40.0,39,1
20.0,4,104164.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,39,1
32.0,4,28984.0,15,10.0,4,6,1,4,1,0.0,0.0,60.0,39,1
46.0,4,98637.0,0,6.0,0,4,1,0,0,0.0,0.0,35.0,39,1
39.0,4,30269.0,11,9.0,2,4,0,4,1,7298.0,0.0,50.0,39,0
62.0,0,129246.0,12,14.0,2,0,5,4,0,0.0,0.0,40.0,39,1
40.0,4,225193.0,15,10.0,2,12,5,4,0,7298.0,0.0,45.0,39,0
38.0,4,272950.0,11,9.0,4,10,1,4,1,0.0,0.0,60.0,39,1
24.0,4,291355.0,11,9.0,4,6,4,4,1,0.0,0.0,40.0,39,1
39.0,4,322143.0,2,8.0,2,7,2,4,0,0.0,0.0,40.0,39,1
54.0,5,196328.0,15,10.0,5,1,4,4,1,0.0,0.0,40.0,39,1
21.0,4,250647.0,15,10.0,4,12,3,4,1,0.0,0.0,12.0,39,1
28.0,2,134771.0,12,14.0,2,10,0,4,1,0.0,0.0,38.0,39,1
45.0,7,208049.0,11,9.0,0,14,1,4,1,0.0,0.0,40.0,33,1
39.0,4,240468.0,11,9.0,0,3,1,4,1,0.0,0.0,40.0,39,1
31.0,4,49325.0,12,14.0,4,4,1,4,1,0.0,0.0,40.0,21,1
78.0,2,87052.0,11,9.0,2,8,0,1,1,0.0,0.0,15.0,39,1
57.0,4,298507.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,1
48.0,4,173243.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,0
41.0,4,202872.0,0,6.0,3,3,1,4,0,0.0,0.0,40.0,39,1
44.0,4,67874.0,15,10.0,2,12,0,4,1,0.0,0.0,48.0,39,1
34.0,4,111567.0,0,6.0,2,3,0,4,1,0.0,0.0,40.0,39,1
37.0,4,380614.0,9,13.0,4,13,1,2,1,0.0,0.0,48.0,0,1
26.0,4,250066.0,15,10.0,4,12,1,4,1,0.0,0.0,45.0,39,1
49.0,4,36032.0,11,9.0,2,3,0,2,1,5013.0,0.0,50.0,39,1
22.0,4,236684.0,9,13.0,4,10,1,4,1,0.0,0.0,38.0,39,1
50.0,4,118058.0,6,5.0,2,7,0,1,1,0.0,0.0,50.0,3,1
49.0,4,213897.0,9,13.0,2,6,0,2,1,0.0,0.0,40.0,39,1
50.0,2,157043.0,11,9.0,2,1,5,4,0,0.0,0.0,30.0,39,0
31.0,4,174201.0,11,9.0,2,3,0,4,1,0.0,0.0,47.0,39,1
59.0,4,184553.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,39,1
19.0,0,194404.0,15,10.0,4,0,3,4,0,0.0,0.0,35.0,39,1
28.0,4,292536.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,0
21.0,0,156780.0,11,9.0,4,0,2,4,1,0.0,0.0,40.0,39,1
34.0,4,274577.0,11,9.0,0,1,4,2,0,0.0,0.0,50.0,39,1
53.0,0,123011.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,39,1
38.0,4,108140.0,11,9.0,0,3,1,4,1,0.0,0.0,40.0,39,1
20.0,7,214542.0,11,9.0,4,8,1,4,0,0.0,0.0,20.0,39,1
18.0,4,164134.0,15,10.0,4,1,3,4,0,0.0,0.0,40.0,39,1
41.0,1,275366.0,15,10.0,2,8,0,4,1,0.0,0.0,40.0,39,1
42.0,4,205195.0,9,13.0,2,12,0,4,1,0.0,0.0,70.0,39,1
63.0,4,361631.0,12,14.0,2,10,5,4,0,20051.0,0.0,32.0,39,0
27.0,6,23740.0,11,9.0,2,13,0,4,1,0.0,0.0,30.0,39,1
62.0,0,178764.0,11,9.0,4,0,1,4,0,0.0,0.0,45.0,39,1
44.0,4,186916.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,0
20.0,4,273147.0,11,9.0,4,8,3,4,1,0.0,0.0,40.0,39,1
28.0,4,315287.0,15,10.0,4,10,1,2,0,3325.0,0.0,50.0,39,1
31.0,4,327825.0,11,9.0,2,3,0,4,1,0.0,0.0,35.0,39,0
33.0,4,301251.0,15,10.0,2,8,0,4,1,0.0,0.0,40.0,39,1
65.0,7,42488.0,14,15.0,0,8,3,1,1,0.0,0.0,84.0,35,0
44.0,4,171256.0,11,9.0,2,12,0,4,1,0.0,0.0,24.0,39,1
36.0,4,195148.0,0,6.0,4,8,3,4,1,0.0,0.0,40.0,39,1
26.0,4,269060.0,15,10.0,4,3,3,4,1,0.0,0.0,40.0,39,1
20.0,4,391679.0,4,3.0,4,6,1,4,1,0.0,0.0,36.0,26,1
45.0,4,273435.0,11,9.0,2,7,0,4,1,0.0,1902.0,40.0,39,0
19.0,4,574271.0,11,9.0,0,14,1,4,0,0.0,0.0,50.0,39,0
29.0,4,244721.0,8,11.0,4,13,1,4,1,0.0,0.0,40.0,39,1
25.0,4,113654.0,15,10.0,2,4,0,0,1,0.0,0.0,40.0,39,1
27.0,4,105817.0,11,9.0,4,4,1,4,0,0.0,0.0,50.0,39,1
34.0,4,137088.0,3,2.0,4,12,3,4,0,0.0,0.0,24.0,39,1
34.0,1,341051.0,10,16.0,2,10,0,4,1,0.0,1848.0,40.0,39,0
59.0,4,357118.0,3,2.0,2,8,0,4,1,0.0,0.0,40.0,26,1
52.0,4,175622.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,39,1
47.0,4,192776.0,7,12.0,2,1,5,4,0,0.0,0.0,40.0,22,1
34.0,4,98101.0,14,15.0,2,10,5,4,0,0.0,0.0,60.0,39,0
23.0,4,181820.0,15,10.0,4,6,3,2,1,0.0,0.0,22.0,39,1
35.0,4,95653.0,11,9.0,4,3,4,4,1,1506.0,0.0,40.0,39,1
48.0,4,143299.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,39,0
29.0,4,54131.0,11,9.0,2,12,5,4,0,4386.0,0.0,45.0,39,1
22.0,4,184779.0,8,11.0,4,10,1,4,1,0.0,0.0,52.0,39,1
56.0,4,202435.0,5,4.0,2,1,0,2,1,0.0,0.0,40.0,39,1
45.0,7,208049.0,12,14.0,2,10,0,1,1,0.0,0.0,35.0,19,1
18.0,4,353358.0,1,7.0,4,3,3,4,1,0.0,0.0,5.0,39,1
28.0,4,157624.0,9,13.0,4,1,1,4,0,0.0,0.0,55.0,39,1
30.0,4,53285.0,15,10.0,0,12,1,4,1,0.0,0.0,50.0,39,1
40.0,4,207578.0,9,13.0,4,4,1,4,1,0.0,0.0,40.0,39,1
39.0,4,225544.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,1
28.0,4,148429.0,11,9.0,4,6,3,4,1,0.0,0.0,30.0,33,1
20.0,4,94364.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,39,1
25.0,4,248990.0,11,9.0,4,8,4,2,0,0.0,0.0,40.0,39,1
52.0,2,74784.0,12,14.0,2,10,0,3,1,0.0,0.0,32.0,39,0
39.0,4,89040.0,8,11.0,2,4,5,4,0,7688.0,0.0,55.0,39,0
19.0,2,27382.0,11,9.0,4,1,3,4,1,0.0,0.0,30.0,39,1
31.0,4,332379.0,5,4.0,4,3,1,4,1,0.0,0.0,40.0,39,1
19.0,4,186159.0,11,9.0,4,7,3,2,1,0.0,0.0,40.0,39,1
43.0,4,207392.0,15,10.0,4,1,1,4,0,0.0,0.0,48.0,39,1
40.0,5,140915.0,9,13.0,0,4,1,4,1,0.0,0.0,42.0,39,1
45.0,4,243743.0,15,10.0,2,4,0,4,1,0.0,0.0,50.0,39,1
21.0,4,149809.0,7,12.0,4,1,2,4,0,0.0,0.0,40.0,39,1
47.0,7,29023.0,10,16.0,5,4,4,4,0,0.0,0.0,40.0,39,1
52.0,4,78012.0,12,14.0,2,10,0,3,1,0.0,0.0,45.0,0,0
39.0,4,114942.0,15,10.0,0,12,1,4,1,0.0,0.0,60.0,39,1
36.0,4,300333.0,0,6.0,0,3,3,3,0,0.0,0.0,40.0,39,1
36.0,4,383566.0,12,14.0,2,4,0,4,1,0.0,0.0,36.0,6,1
19.0,0,124651.0,6,5.0,4,0,2,4,1,0.0,0.0,15.0,39,1
35.0,4,183800.0,0,6.0,2,3,0,4,1,0.0,0.0,40.0,39,1
69.0,4,36956.0,12,14.0,0,10,1,4,1,0.0,0.0,10.0,39,1
58.0,4,215190.0,6,5.0,0,7,1,4,1,10520.0,0.0,60.0,39,0
47.0,4,386136.0,7,12.0,2,10,0,4,1,0.0,0.0,30.0,39,1
68.0,0,141181.0,6,5.0,2,0,0,4,1,0.0,0.0,10.0,39,1
24.0,4,330724.0,9,13.0,2,14,0,2,1,0.0,0.0,40.0,0,1
33.0,4,252257.0,15,10.0,4,8,1,4,1,0.0,0.0,35.0,39,1
53.0,4,171058.0,15,10.0,0,12,1,4,0,0.0,0.0,37.0,39,1
47.0,4,34845.0,15,10.0,5,8,1,2,0,0.0,0.0,90.0,23,1
49.0,4,371299.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,39,1
18.0,4,414166.0,2,8.0,4,12,3,4,0,0.0,0.0,8.0,39,1
62.0,1,125155.0,15,10.0,0,1,0,0,1,0.0,0.0,40.0,39,1
54.0,4,151580.0,11,9.0,0,14,1,4,1,0.0,0.0,40.0,39,1
42.0,0,195124.0,9,13.0,0,0,1,4,0,0.0,0.0,40.0,39,1
50.0,6,167728.0,15,10.0,2,4,0,4,1,0.0,0.0,50.0,39,0
59.0,5,133201.0,14,15.0,2,10,0,4,1,99999.0,0.0,80.0,39,0
45.0,4,339863.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,1
60.0,4,121832.0,1,7.0,2,12,0,4,1,0.0,1902.0,40.0,39,0
17.0,4,86019.0,1,7.0,4,8,3,4,0,0.0,0.0,10.0,39,1
41.0,4,115932.0,11,9.0,0,6,4,4,1,0.0,1726.0,40.0,39,1
23.0,4,119051.0,9,13.0,4,4,1,4,1,0.0,0.0,40.0,33,1
48.0,4,155664.0,15,10.0,6,4,4,1,0,0.0,0.0,40.0,39,1
30.0,4,312667.0,11,9.0,2,14,0,4,1,99999.0,0.0,40.0,39,0
40.0,4,63745.0,8,11.0,2,7,0,4,1,0.0,0.0,40.0,39,0
41.0,4,126845.0,15,10.0,2,12,0,4,1,0.0,0.0,50.0,39,1
48.0,4,83444.0,12,14.0,2,10,0,4,1,0.0,0.0,50.0,39,0
57.0,2,139095.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,39,1
18.0,5,352640.0,0,6.0,4,8,3,4,1,0.0,0.0,4.0,2,1
33.0,4,236396.0,9,13.0,2,4,0,4,1,15024.0,0.0,60.0,39,0
36.0,4,172256.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41.0,4,194360.0,9,13.0,2,4,0,4,1,0.0,0.0,50.0,39,0
30.0,7,290677.0,11,9.0,5,1,1,4,1,0.0,0.0,37.0,39,1
56.0,4,71388.0,11,9.0,0,1,1,4,1,0.0,0.0,40.0,39,1
59.0,4,177120.0,15,10.0,2,1,5,4,0,0.0,0.0,32.0,5,1
25.0,0,52151.0,15,10.0,2,0,0,4,1,0.0,0.0,2.0,39,1
57.0,5,376230.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,0
51.0,4,169719.0,5,4.0,2,3,0,4,1,0.0,0.0,45.0,39,1
39.0,4,210945.0,11,9.0,6,7,4,2,0,0.0,0.0,40.0,39,1
48.0,2,127921.0,4,3.0,2,8,0,4,1,0.0,2042.0,40.0,39,1
37.0,4,151835.0,9,13.0,5,13,1,2,1,0.0,0.0,40.0,39,1
42.0,6,220647.0,12,14.0,0,10,1,4,0,0.0,0.0,38.0,39,1
38.0,4,682947.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,1
23.0,4,399449.0,11,9.0,0,10,1,4,0,0.0,0.0,40.0,39,1
32.0,1,148138.0,9,13.0,2,1,1,1,0,0.0,2002.0,40.0,30,1
24.0,4,116968.0,15,10.0,4,12,1,4,1,0.0,0.0,45.0,39,1
58.0,4,183810.0,15,10.0,0,1,3,4,0,0.0,0.0,40.0,39,1
83.0,4,186112.0,11,9.0,6,10,1,4,0,0.0,0.0,18.0,39,1
48.0,4,344415.0,15,10.0,0,8,4,4,0,0.0,0.0,40.0,39,1
30.0,4,279923.0,15,10.0,0,12,1,4,0,0.0,0.0,40.0,39,1
18.0,0,221312.0,15,10.0,4,0,3,4,0,0.0,1602.0,24.0,39,1
34.0,7,253121.0,0,6.0,2,8,0,4,1,0.0,0.0,40.0,39,1
45.0,4,203785.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,1
32.0,4,162604.0,15,10.0,0,14,1,4,1,0.0,0.0,65.0,39,1
25.0,4,206600.0,2,8.0,2,6,3,4,1,0.0,0.0,40.0,8,1
58.0,4,498267.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,39,1
23.0,4,192017.0,9,13.0,4,10,3,4,1,0.0,0.0,40.0,39,1
44.0,4,115562.0,7,12.0,5,4,1,4,1,0.0,0.0,40.0,39,1
54.0,4,234938.0,9,13.0,0,10,1,4,0,0.0,0.0,40.0,39,1
36.0,6,260454.0,11,9.0,4,5,1,2,0,0.0,0.0,37.0,39,1
67.0,0,36135.0,5,4.0,6,0,1,2,1,0.0,0.0,4.0,39,1
57.0,6,264148.0,9,13.0,0,12,4,4,0,0.0,0.0,56.0,2,1
29.0,4,198997.0,6,5.0,4,8,3,4,0,0.0,0.0,40.0,26,1
42.0,4,31251.0,8,11.0,2,13,0,4,1,7298.0,0.0,40.0,39,0
27.0,4,341504.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
33.0,4,149184.0,9,13.0,2,10,0,4,1,99999.0,0.0,40.0,39,0
35.0,4,202027.0,9,13.0,2,10,0,1,1,0.0,0.0,35.0,24,1
23.0,4,163665.0,15,10.0,4,12,3,4,1,0.0,0.0,55.0,39,1
22.0,4,110371.0,11,9.0,4,8,3,4,1,0.0,0.0,40.0,39,1
22.0,4,166371.0,15,10.0,4,8,3,4,0,0.0,0.0,35.0,39,1
25.0,4,122999.0,15,10.0,2,10,0,4,1,0.0,0.0,50.0,39,1
46.0,7,135854.0,11,9.0,2,8,0,4,1,0.0,0.0,40.0,12,1
62.0,4,247483.0,5,4.0,2,11,0,4,1,0.0,0.0,20.0,39,1
37.0,4,166193.0,11,9.0,2,7,0,4,1,0.0,2002.0,35.0,39,1
18.0,4,43272.0,15,10.0,4,12,3,4,0,0.0,0.0,35.0,39,1
25.0,4,255004.0,1,7.0,4,8,4,2,0,0.0,0.0,32.0,39,1
26.0,4,88449.0,11,9.0,4,3,3,1,1,0.0,0.0,40.0,39,1
35.0,4,48915.0,12,14.0,4,13,1,4,1,27828.0,0.0,40.0,39,0
28.0,5,114053.0,15,10.0,4,4,1,4,1,0.0,0.0,30.0,39,1
39.0,4,119272.0,15,10.0,2,8,5,0,0,5013.0,0.0,40.0,39,0
38.0,4,181705.0,7,12.0,2,3,0,4,1,0.0,0.0,60.0,39,0
43.0,4,188905.0,9,13.0,2,1,0,4,1,0.0,0.0,40.0,39,0
39.0,4,168894.0,9,13.0,2,4,0,4,1,0.0,0.0,60.0,39,1
49.0,5,34998.0,15,10.0,2,5,0,4,1,0.0,0.0,50.0,39,1
40.0,6,36104.0,14,15.0,0,10,4,4,1,7430.0,0.0,40.0,39,0
23.0,4,373628.0,11,9.0,4,3,4,4,1,0.0,0.0,50.0,39,1
31.0,6,152351.0,11,9.0,2,3,0,4,1,0.0,0.0,45.0,39,1
36.0,2,223433.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,39,1
25.0,4,112754.0,11,9.0,4,4,3,4,1,0.0,0.0,32.0,39,1
19.0,4,238474.0,0,6.0,4,6,3,4,1,0.0,0.0,40.0,39,1
45.0,4,295046.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,0
50.0,4,147629.0,7,12.0,2,14,0,4,1,0.0,0.0,45.0,39,1
55.0,6,185195.0,11,9.0,0,8,4,4,1,0.0,0.0,45.0,39,1
37.0,4,213726.0,15,10.0,0,1,1,4,0,0.0,0.0,40.0,39,1
57.0,4,342906.0,6,5.0,0,8,4,4,0,0.0,0.0,40.0,39,1
24.0,6,81145.0,15,10.0,4,8,1,4,0,0.0,0.0,75.0,39,1
25.0,4,313930.0,9,13.0,4,10,1,4,1,0.0,0.0,45.0,39,1
69.0,4,370837.0,7,12.0,0,1,4,4,0,0.0,0.0,40.0,39,1
27.0,4,131712.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
30.0,4,226696.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
19.0,4,198320.0,2,8.0,4,3,3,4,1,0.0,0.0,47.0,22,1
36.0,4,176101.0,4,3.0,2,7,0,4,1,0.0,0.0,50.0,26,1
51.0,4,185283.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
38.0,4,179352.0,11,9.0,4,13,1,4,1,4650.0,0.0,44.0,39,1
37.0,4,49115.0,12,14.0,2,10,0,4,1,0.0,0.0,45.0,39,1
26.0,4,162302.0,7,12.0,4,1,3,4,1,0.0,0.0,30.0,39,1
24.0,4,205844.0,9,13.0,2,12,2,3,1,0.0,0.0,40.0,0,1
44.0,4,111067.0,15,10.0,0,1,1,4,0,0.0,0.0,40.0,39,1
42.0,7,184105.0,8,11.0,2,13,0,4,1,0.0,0.0,40.0,39,1
59.0,2,283635.0,11,9.0,0,4,1,4,0,0.0,0.0,25.0,39,1
78.0,0,143574.0,15,10.0,6,0,4,4,1,0.0,0.0,24.0,39,1
42.0,4,124692.0,11,9.0,0,1,4,4,0,3325.0,0.0,24.0,39,1
21.0,4,116234.0,11,9.0,4,12,3,3,0,0.0,0.0,40.0,39,1
59.0,1,99131.0,9,13.0,0,1,1,4,1,3325.0,0.0,40.0,39,1
31.0,4,194293.0,9,13.0,4,13,1,4,0,0.0,0.0,35.0,39,1
42.0,6,32016.0,11,9.0,2,5,0,4,1,0.0,0.0,99.0,39,1
43.0,4,265266.0,9,13.0,0,13,1,4,0,0.0,0.0,40.0,39,1
27.0,4,157941.0,8,11.0,2,12,0,4,1,0.0,0.0,45.0,39,1
32.0,6,261056.0,9,13.0,0,4,1,2,1,0.0,0.0,21.0,0,1
41.0,4,173370.0,7,12.0,0,3,4,4,0,0.0,0.0,40.0,39,1
41.0,4,212027.0,9,13.0,2,4,0,4,1,0.0,0.0,55.0,39,0
25.0,0,210095.0,4,3.0,5,0,4,4,0,0.0,0.0,25.0,8,1
29.0,4,106179.0,11,9.0,4,8,1,4,1,0.0,0.0,40.0,39,1
19.0,4,206599.0,8,11.0,4,8,1,4,0,0.0,0.0,40.0,0,1
27.0,4,95647.0,9,13.0,4,12,1,4,0,0.0,0.0,40.0,39,1
56.0,4,105582.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,1
24.0,5,165474.0,9,13.0,4,12,3,4,1,0.0,0.0,30.0,39,1
47.0,4,135803.0,1,7.0,4,3,4,2,0,0.0,0.0,30.0,39,1
26.0,4,40915.0,9,13.0,4,1,1,4,0,0.0,0.0,40.0,39,1
52.0,4,347519.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,39,1
33.0,2,173005.0,8,11.0,2,13,0,4,1,0.0,0.0,40.0,39,1
40.0,4,126845.0,9,13.0,4,4,1,4,0,0.0,0.0,40.0,4,1
31.0,4,245500.0,1,7.0,4,6,3,2,1,0.0,0.0,40.0,39,1
23.0,4,210526.0,11,9.0,2,7,5,4,0,3942.0,0.0,35.0,39,1
50.0,4,205100.0,11,9.0,0,4,4,4,1,0.0,0.0,50.0,39,1
42.0,2,188291.0,8,11.0,0,1,1,2,0,0.0,0.0,40.0,39,1
39.0,4,102865.0,11,9.0,0,6,1,4,1,0.0,0.0,40.0,39,1
29.0,4,185127.0,1,7.0,4,6,1,4,1,0.0,0.0,40.0,39,1
42.0,4,187322.0,15,10.0,2,1,5,4,0,15024.0,0.0,40.0,39,0
52.0,2,133403.0,11,9.0,2,14,0,4,1,0.0,0.0,40.0,39,0
42.0,4,138872.0,15,10.0,4,7,3,4,1,0.0,0.0,45.0,39,1
